source,bank_name,app_id,review_date,user_name,rating,review_text,thumbs_up_count,app_version,cleaned_text,word_count
Google Play,BOA,com.boa.boaMobileBanking,2024-08-28 06:35:38,Cakoma Soira,1,Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,5,24.07.04,Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,57
Google Play,BOA,com.boa.boaMobileBanking,2024-04-26 07:37:43,Amanuel Shumi,1,"useless app. bank to bank transactions do not work at all, wallet topups like telebirr take hours to reach. what a shame from a bank this big.",0,,"useless app. bank to bank transactions do not work at all, wallet topups like telebirr take hours to reach. what a shame from a bank this big.",27
Google Play,BOA,com.boa.boaMobileBanking,2024-04-24 09:34:18,Yosef Alemu,1,"BOA app was one of my favourite back in the days, now I don't if there is an app worsen that this.. very very bad. You need to fix it or remove it.",15,24.04.22,"BOA app was one of my favourite back in the days, now I don't if there is an app worsen that this.. very very bad. You need to fix it or remove it.",33
Google Play,BOA,com.boa.boaMobileBanking,2024-08-08 15:31:00,Iyou,1,"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",10,24.07.04,"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",22
Google Play,BOA,com.boa.boaMobileBanking,2024-07-09 22:36:45,Abenezer Anemaw,5,"Pretty good for a banking app, it still lacks some things with in the ui and with the speed of the app but overall it's a good application. Thank you 5/5👍🏻",15,,"Pretty good for a banking app, it still lacks some things with in the ui and with the speed of the app but overall it's a good application. Thank you 5/5👍🏻",31
Google Play,BOA,com.boa.boaMobileBanking,2024-05-01 08:36:53,Henok Wubet,1,"The app is terrible, nothing functions properly. Especially since the latest update, it crashes all the time.",2,,"The app is terrible, nothing functions properly. Especially since the latest update, it crashes all the time.",17
Google Play,BOA,com.boa.boaMobileBanking,2025-11-11 03:23:24,Mebrate Teklay Negesse,5,fast and simple,0,25.09.03,fast and simple,3
Google Play,BOA,com.boa.boaMobileBanking,2024-04-28 12:27:18,Prince Fuad,1,"the worst app I have ever used, I could've given 5 star if it worked properly even just for logging in and check my accounts. seemed that's impossible",0,,"the worst app I have ever used, I could've given 5 star if it worked properly even just for logging in and check my accounts. seemed that's impossible",28
Google Play,BOA,com.boa.boaMobileBanking,2024-05-01 15:46:56,ibrahim selman,1,"why do we need to turn off ""developer options"" in order to use your app, on the new update??? Are we suppose to not use our device for other purposes just so we can use your app? It is not security it is BS. (fix that and I will update my rating)",5,24.04.26,"why do we need to turn off ""developer options"" in order to use your app, on the new update??? Are we suppose to not use our device for other purposes just so we can use your app? It is not security it is BS. (fix that and I will update my rating)",52
Google Play,BOA,com.boa.boaMobileBanking,2024-10-04 23:34:24,neo,4,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,1,24.07.04,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,26
Google Play,BOA,com.boa.boaMobileBanking,2024-06-13 12:42:15,Teshome Regassa,5,The poorest mobile banking I have seen in the industry. Is not stable to login and post transactions. Is not attractive. Error reports frequently.,256,24.05.07,The poorest mobile banking I have seen in the industry. Is not stable to login and post transactions. Is not attractive. Error reports frequently.,24
Google Play,BOA,com.boa.boaMobileBanking,2025-10-03 09:39:36,yihenew mulat,5,it needs a timely update,0,25.09.03,it needs a timely update,5
Google Play,BOA,com.boa.boaMobileBanking,2025-10-16 09:51:09,Gatluak Yiey Mayom,5,an exceptional banking app.,0,25.09.03,an exceptional banking app.,4
Google Play,BOA,com.boa.boaMobileBanking,2025-10-07 07:22:58,Daniel Bekele,4,office branches have to improve their services please,0,25.09.03,office branches have to improve their services please,8
Google Play,BOA,com.boa.boaMobileBanking,2025-10-26 23:12:22,Libanos Seboka,1,very very lazy app,0,25.09.03,very very lazy app,4
Google Play,BOA,com.boa.boaMobileBanking,2025-11-08 12:18:43,Yeshambel kebede Melese,5,Meet you genuine.App I tried is not functional.Helping.welldoingwith BOA Ethiopia .fastandrelevant.morconnecting Digitalyworld.Digitalyworld. thanks.,0,,Meet you genuine.App I tried is not functional.Helping.welldoingwith BOA Ethiopia .fastandrelevant.morconnecting Digitalyworld.Digitalyworld. thanks.,13
Google Play,BOA,com.boa.boaMobileBanking,2024-04-25 16:02:58,Samuel Tsegaw,1,"I tried it with different phones, it only worked for about a week and then it stopped working. It needs some serious work.",10,24.04.22,"I tried it with different phones, it only worked for about a week and then it stopped working. It needs some serious work.",23
Google Play,BOA,com.boa.boaMobileBanking,2025-09-15 17:14:20,Kirubel solomon (pablo),2,since the last update i can open the app crashes a lot and omg its being very slow opening and loading,0,,since the last update i can open the app crashes a lot and omg its being very slow opening and loading,21
Google Play,BOA,com.boa.boaMobileBanking,2025-10-01 15:30:39,Nat T,1,"most of bank apps in Ethiopia are linked with ethiopian phone number, I live in US permanently so when I open BoA account, I told them where I live and to link it with email address instead of phone # as ethio phone number is not working where I live, unfortunetly my fear appeared and now when I change my phone device, it send the code to the ethio number which is not with me now. so please when u develop bank apps consider the diaspora community to use ur apps",0,25.05.03,"most of bank apps in Ethiopia are linked with ethiopian phone number, I live in US permanently so when I open BoA account, I told them where I live and to link it with email address instead of phone # as ethio phone number is not working where I live, unfortunetly my fear appeared and now when I change my phone device, it send the code to the ethio number which is not with me now. so please when u develop bank apps consider the diaspora community to use ur apps",91
Google Play,BOA,com.boa.boaMobileBanking,2024-02-21 16:06:23,Desta Deressa,1,It is very bad app. not friendly usable. needs extremely strong network. Can't be updated easily.,0,,It is very bad app. not friendly usable. needs extremely strong network. Can't be updated easily.,16
Google Play,BOA,com.boa.boaMobileBanking,2024-10-27 23:37:31,bk love,3,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,11,24.09.30,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,17
Google Play,BOA,com.boa.boaMobileBanking,2024-07-18 11:45:25,Hailemichael Melaku,1,"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",0,,"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",41
Google Play,BOA,com.boa.boaMobileBanking,2025-07-03 03:31:08,Elvis Rukerandanga,1,it sucks as hell. it crashes most of the time and takes a long time to load .,3,25.05.03,it sucks as hell. it crashes most of the time and takes a long time to load .,18
Google Play,BOA,com.boa.boaMobileBanking,2024-04-30 20:31:00,Fasika Biresaw,1,App needs a lot of work. It continuously crashes and shuts down.,7,24.04.26,App needs a lot of work. It continuously crashes and shuts down.,12
Google Play,BOA,com.boa.boaMobileBanking,2024-12-19 06:02:34,Hamon,1,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",10,24.11.22,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",66
Google Play,BOA,com.boa.boaMobileBanking,2024-06-03 23:56:20,Biruk Addisu,1,Wow! what a disgrace for BOA. The app barely works. Too slow and always returns error.,5,24.05.07,Wow! what a disgrace for BOA. The app barely works. Too slow and always returns error.,16
Google Play,BOA,com.boa.boaMobileBanking,2024-05-03 07:39:03,Fissehaye Weldu,3,"Was working ok.but it started not displaying banks list to choose from, and it needs updating every couple of days, annoying",0,,"Was working ok.but it started not displaying banks list to choose from, and it needs updating every couple of days, annoying",21
Google Play,BOA,com.boa.boaMobileBanking,2024-04-28 14:20:40,Dagmawi Worku,2,I love boa but the mobile app isn't as good as the older version when the app gets update it gets worse and worse it doesn't even work..fix the issue with that,13,24.04.22,I love boa but the mobile app isn't as good as the older version when the app gets update it gets worse and worse it doesn't even work..fix the issue with that,32
Google Play,BOA,com.boa.boaMobileBanking,2025-03-10 20:11:15,Bamlak Sintayehu,1,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",1,,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",22
Google Play,BOA,com.boa.boaMobileBanking,2024-08-03 11:00:33,ናትና AEL,1,"Take some note from CBE mobile banking app, it's the best banking app currently take some note and improve ur app . Sometimes u have to learn from the bests 🙌",1,24.07.04,"Take some note from CBE mobile banking app, it's the best banking app currently take some note and improve ur app . Sometimes u have to learn from the bests 🙌",31
Google Play,BOA,com.boa.boaMobileBanking,2024-01-24 15:03:22,Abraham Tezera,5,It is really great to see you have solved some of the problems with the previous version. Thank you for taking time to improve.,86,24.01.09,It is really great to see you have solved some of the problems with the previous version. Thank you for taking time to improve.,24
Google Play,BOA,com.boa.boaMobileBanking,2024-05-10 05:52:52,Amanuel,2,After recent update the app keeps asking to disable developers options and won't let you use it unless you do.,7,24.05.07,After recent update the app keeps asking to disable developers options and won't let you use it unless you do.,20
Google Play,BOA,com.boa.boaMobileBanking,2025-05-18 15:36:47,Dagar,1,Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,11,25.05.03,Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,16
Google Play,BOA,com.boa.boaMobileBanking,2025-01-07 12:26:17,Abbuu Ko,3,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,0,,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,25
Google Play,BOA,com.boa.boaMobileBanking,2024-01-18 11:19:20,Tofick Siraj,5,"Like I said before, the previous version was horrendous! I'm glad that you took time and decided to develop this awesome app. Well done!",42,24.01.09,"Like I said before, the previous version was horrendous! I'm glad that you took time and decided to develop this awesome app. Well done!",24
Google Play,BOA,com.boa.boaMobileBanking,2024-11-08 14:41:15,Haftom Kelemewerk,1,This app is not available on all android versions and some times it is not functional.,2,24.09.30,This app is not available on all android versions and some times it is not functional.,16
Google Play,BOA,com.boa.boaMobileBanking,2025-05-27 21:16:27,Ethiopia,1,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",0,,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",28
Google Play,BOA,com.boa.boaMobileBanking,2024-02-20 23:32:16,Melesay Abdullahi,2,Definitly better than the privious version but this one crashes frequently and needed to put to sleep on andrioid version 9,4,24.02.07,Definitly better than the privious version but this one crashes frequently and needed to put to sleep on andrioid version 9,21
Google Play,BOA,com.boa.boaMobileBanking,2024-04-30 22:39:25,Mulugeta Legesse,2,No feature works correctly. Its always buffering and needs probably high data. So its useless 😏😏😏,0,,No feature works correctly. Its always buffering and needs probably high data. So its useless 😏😏😏,16
Google Play,BOA,com.boa.boaMobileBanking,2024-10-04 05:55:49,Eyuel Hailu,1,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",16,24.09.30,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",38
Google Play,BOA,com.boa.boaMobileBanking,2024-11-26 15:05:22,Khalid Ahmed,1,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,8,24.11.22,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,21
Google Play,BOA,com.boa.boaMobileBanking,2024-04-28 13:51:47,Natnael,1,"Why Why Why???? it is difficult to make transactions, it takes alot of time to make payments, i thought the update will make it work, but it got worse. please fix it",5,24.04.22,"Why Why Why???? it is difficult to make transactions, it takes alot of time to make payments, i thought the update will make it work, but it got worse. please fix it",32
Google Play,BOA,com.boa.boaMobileBanking,2024-03-01 23:13:09,Tofik Sirach,1,After the recent update the application keeps crashing when I tried to open. Please fix.,0,,After the recent update the application keeps crashing when I tried to open. Please fix.,15
Google Play,BOA,com.boa.boaMobileBanking,2024-05-30 00:34:12,Ermi,1,"I'm sorry but what kind of stupid developer thinks the app will be faster if we disable ""Developer mode""? I've never seen such degeneracy in my entire life, please get rid of this feature",3,24.05.07,"I'm sorry but what kind of stupid developer thinks the app will be faster if we disable ""Developer mode""? I've never seen such degeneracy in my entire life, please get rid of this feature",34
Google Play,BOA,com.boa.boaMobileBanking,2024-08-26 14:15:02,Alazar Solomon,1,"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",4,24.07.04,"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",27
Google Play,BOA,com.boa.boaMobileBanking,2024-09-13 21:50:22,Biruk Ephrem,1,"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",5,24.07.04,"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",25
Google Play,BOA,com.boa.boaMobileBanking,2024-02-04 10:19:54,Abel Assefa,5,I think this one is better than the prvious one much faster but try to make it more faster like nib and cbe specially nib bake their app is very nice but the bank is not anyways good job on this one,3,24.01.09,I think this one is better than the prvious one much faster but try to make it more faster like nib and cbe specially nib bake their app is very nice but the bank is not anyways good job on this one,42
Google Play,BOA,com.boa.boaMobileBanking,2024-04-30 06:46:32,habtamu gobeze,1,The old version is best. This one is so lagging and it's not fast to quick transfer,3,24.04.26,The old version is best. This one is so lagging and it's not fast to quick transfer,17
Google Play,BOA,com.boa.boaMobileBanking,2024-09-07 10:42:49,Wurbie MJ Trading PLC,1,"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",0,24.07.04,"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",28
Google Play,BOA,com.boa.boaMobileBanking,2024-11-19 14:12:49,Henok Abebe,1,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",5,24.09.30,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",19
Google Play,BOA,com.boa.boaMobileBanking,2024-05-03 10:59:07,Ermias Desalegn,1,"The app keeps crashign again and again, i didn't even get to sign in. Worst update!!",2,24.04.26,"The app keeps crashign again and again, i didn't even get to sign in. Worst update!!",16
Google Play,BOA,com.boa.boaMobileBanking,2024-07-23 18:36:47,mulualem chekol,1,"It's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",0,,"It's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",20
Google Play,BOA,com.boa.boaMobileBanking,2025-10-23 20:01:50,Kefyalew Ol'anna,5,The best bank in 🇪🇹,1,25.09.03,The best bank in 🇪🇹,5
Google Play,BOA,com.boa.boaMobileBanking,2025-06-24 12:27:26,Mu Kee,1,"very uninterested it's not working when the ""developer mode on"" i haven't off the developer options i preferred to uninstall your app .....",4,25.05.03,"very uninterested it's not working when the ""developer mode on"" i haven't off the developer options i preferred to uninstall your app .....",23
Google Play,BOA,com.boa.boaMobileBanking,2025-09-05 17:24:28,Fitsume Tebarek,5,Best banking transaction application in Ethiopia !,0,,Best banking transaction application in Ethiopia !,7
Google Play,BOA,com.boa.boaMobileBanking,2025-08-15 14:12:02,BIG MOUNT D ll (B.M.D.ll),1,"it almost never boots up!!! and even if it did, it crashes immediately",1,25.05.03,"it almost never boots up!!! and even if it did, it crashes immediately",13
Google Play,BOA,com.boa.boaMobileBanking,2024-05-02 21:13:04,Yabsira Fikadu,1,So unreliable i had to send money asap but this app either laggs or doesn't work such a lazy work look at how efficient tele birr is and its not even a bank,0,,So unreliable i had to send money asap but this app either laggs or doesn't work such a lazy work look at how efficient tele birr is and its not even a bank,33
Google Play,BOA,com.boa.boaMobileBanking,2024-05-05 19:15:19,Yordanos Getu,1,"Doesn't work properly, keeps closing won't activate any account, I wouldn't recommend downloading",0,,"Doesn't work properly, keeps closing won't activate any account, I wouldn't recommend downloading",13
Google Play,BOA,com.boa.boaMobileBanking,2025-09-17 13:50:17,Amir Ahmed,1,"need alot of connection, chooses device, very lug even when there is connection",0,,"need alot of connection, chooses device, very lug even when there is connection",13
Google Play,BOA,com.boa.boaMobileBanking,2024-09-05 23:48:22,et spam,4,Awesome application. But lately its crashing everytime i opened it.,0,24.07.04,Awesome application. But lately its crashing everytime i opened it.,10
Google Play,BOA,com.boa.boaMobileBanking,2024-06-06 12:20:54,Mukemil Rahmeto,1,I'm disappointed with the recent changes to this app. Disabling developer options for functionality seems unnecessary. The previous version offered a more user-friendly experience.,33,24.05.07,I'm disappointed with the recent changes to this app. Disabling developer options for functionality seems unnecessary. The previous version offered a more user-friendly experience.,24
Google Play,BOA,com.boa.boaMobileBanking,2024-07-25 12:35:54,Seifu Mekonnen,1,"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",0,,"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",23
Google Play,BOA,com.boa.boaMobileBanking,2024-04-02 22:30:01,Good Service,3,"my device is not auto inserting The OTP, So keyboard should be enabled on the apps OTP login to insert OTP Manually.",2,24.02.07,"my device is not auto inserting The OTP, So keyboard should be enabled on the apps OTP login to insert OTP Manually.",22
Google Play,BOA,com.boa.boaMobileBanking,2024-04-30 19:29:53,Luel Beyene,5,Not comfortable with this version. Its hard to down it load Developer option is not allowed to use it as usual.,11,24.04.26,Not comfortable with this version. Its hard to down it load Developer option is not allowed to use it as usual.,21
Google Play,BOA,com.boa.boaMobileBanking,2025-01-13 15:45:23,Abdisa BiruK,1,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,6,24.11.22,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,18
Google Play,BOA,com.boa.boaMobileBanking,2024-04-06 12:31:47,Kiduskal Getahun,5,It closes playing audio app when it is opened . What is the solution?,2,24.02.07,It closes playing audio app when it is opened . What is the solution?,14
Google Play,BOA,com.boa.boaMobileBanking,2024-06-20 14:18:55,yonas sharew,1,"Riddled with crashes, cant use it anymore. Very frustrating!",3,24.05.07,"Riddled with crashes, cant use it anymore. Very frustrating!",9
Google Play,BOA,com.boa.boaMobileBanking,2024-04-29 15:36:18,Ashenafi Dess1,1,This app isn't working well on Tecno phone 📱. what is the error??,3,24.04.26,This app isn't working well on Tecno phone 📱. what is the error??,13
Google Play,BOA,com.boa.boaMobileBanking,2024-02-22 13:08:21,Alazar Tsegaye,3,I used to access my Apollo account through the app before the update but now i can't access my Apollo account through this app and for me this is a step taken backwards!!!!!,2,24.02.07,I used to access my Apollo account through the app before the update but now i can't access my Apollo account through this app and for me this is a step taken backwards!!!!!,33
Google Play,BOA,com.boa.boaMobileBanking,2025-08-08 07:03:06,yusfo 1,1,it is not working on redminote 11 pro+ pls fix it,1,25.05.03,it is not working on redminote 11 pro+ pls fix it,11
Google Play,BOA,com.boa.boaMobileBanking,2024-05-11 10:30:55,Bereket Tadesse,1,Preventing login because I have developer options on is not security. Moved all my money somewhere else because I just didn't wanna deal with it,7,24.05.07,Preventing login because I have developer options on is not security. Moved all my money somewhere else because I just didn't wanna deal with it,25
Google Play,BOA,com.boa.boaMobileBanking,2024-12-24 06:27:54,Yisehak Tesfaye,1,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,2,24.11.22,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,23
Google Play,BOA,com.boa.boaMobileBanking,2025-01-18 13:33:28,Yitbarek Misganaw,1,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,5,24.11.22,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,25
Google Play,BOA,com.boa.boaMobileBanking,2024-07-24 10:27:07,Lulawit Abreham Tsegaye,3,When I try to use the application it says 'developer setting should be off' where is the setting to off this play Still doesn't work for me,1,24.04.26,When I try to use the application it says 'developer setting should be off' where is the setting to off this play Still doesn't work for me,27
Google Play,BOA,com.boa.boaMobileBanking,2024-04-20 11:46:28,kirubel G,1,the new updated app exception handling for connection fluctuations is so exhausting which lead users to login repeated times.,0,,the new updated app exception handling for connection fluctuations is so exhausting which lead users to login repeated times.,19
Google Play,BOA,com.boa.boaMobileBanking,2024-07-19 09:35:32,Abraham Wendimu,1,Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,1,24.05.07,Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,21
Google Play,BOA,com.boa.boaMobileBanking,2024-07-31 09:01:07,Yidnekachew Kedir,1,"This app has become the most troubling every day. It doesn't work. I love the bank, and I hate the app",2,24.07.04,"This app has become the most troubling every day. It doesn't work. I love the bank, and I hate the app",21
Google Play,BOA,com.boa.boaMobileBanking,2024-04-12 12:01:41,Michael Mesfin,1,"This has to be your worst app ever, damm so many bugs and it lags so baddd. Please fix it",2,24.02.07,"This has to be your worst app ever, damm so many bugs and it lags so baddd. Please fix it",20
Google Play,BOA,com.boa.boaMobileBanking,2024-05-02 09:11:41,Dawit Getenet,1,It keep making me out and crash when i open the app and not working properly,2,24.04.26,It keep making me out and crash when i open the app and not working properly,16
Google Play,BOA,com.boa.boaMobileBanking,2024-02-26 13:58:32,Emman_A7,1,Overrated service and recently glitching service system not being able to withdraw funds.,1,24.02.07,Overrated service and recently glitching service system not being able to withdraw funds.,13
Google Play,BOA,com.boa.boaMobileBanking,2024-05-01 08:19:37,Maame Boos,1,"It's good app but the system is not same as CBE bankin mobile When i compare To these apps BOA and CBE, CBE is the best up",1,24.04.26,"It's good app but the system is not same as CBE bankin mobile When i compare To these apps BOA and CBE, CBE is the best up",27
Google Play,BOA,com.boa.boaMobileBanking,2024-02-19 07:58:40,babi yalem,5,It was good and more secured mb app but this new version apk i can't find it on play store will you tell me what i have too do ...please,3,24.02.07,It was good and more secured mb app but this new version apk i can't find it on play store will you tell me what i have too do ...please,30
Google Play,BOA,com.boa.boaMobileBanking,2024-02-12 09:16:21,Hayleab Girma,1,BOA Mobile banking is hard to deal with. Very poor app never gets better it keep lagging,3,24.02.07,BOA Mobile banking is hard to deal with. Very poor app never gets better it keep lagging,17
Google Play,BOA,com.boa.boaMobileBanking,2025-04-08 10:12:19,Yared Getachew,1,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,7,25.03.07,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,27
Google Play,BOA,com.boa.boaMobileBanking,2024-05-07 20:47:48,ALEMU KEJELA,2,It crash repeatedly! Try to make it more stable for customers need meet!,1,24.04.26,It crash repeatedly! Try to make it more stable for customers need meet!,13
Google Play,BOA,com.boa.boaMobileBanking,2025-03-09 11:34:30,Teddy Abayneh,5,what awesome apps. it is very simple to use and more much important apps.,2,,what awesome apps. it is very simple to use and more much important apps.,14
Google Play,BOA,com.boa.boaMobileBanking,2024-04-13 17:21:44,Estifanos Hailu,1,The app is not showing my balance or any transaction it is like corrupted showing usd amounts,1,24.02.07,The app is not showing my balance or any transaction it is like corrupted showing usd amounts,17
Google Play,BOA,com.boa.boaMobileBanking,2024-03-23 16:52:55,Abraham Woldetsadik,1,Just use other banks if you want a good mobile app. CBE is 40X faster and safe than this app.,1,24.02.07,Just use other banks if you want a good mobile app. CBE is 40X faster and safe than this app.,20
Google Play,BOA,com.boa.boaMobileBanking,2025-02-07 09:28:37,Zola Man,3,Make it easy and convienient to use and perfect for all to high prefrence and choice.,2,24.11.22,Make it easy and convienient to use and perfect for all to high prefrence and choice.,16
Google Play,BOA,com.boa.boaMobileBanking,2024-10-13 09:08:25,Mintesinot Desalegn,1,A painfully slow banking app service. Please don't make it your choice!,0,24.09.30,A painfully slow banking app service. Please don't make it your choice!,12
Google Play,BOA,com.boa.boaMobileBanking,2024-04-22 22:29:31,Robel Tebeje Eshete,1,"It says ""Something is wrong with your internet banking user, go to your nearest branch"" It hasn't been working since April 13.",1,24.04.22,"It says ""Something is wrong with your internet banking user, go to your nearest branch"" It hasn't been working since April 13.",22
Google Play,BOA,com.boa.boaMobileBanking,2024-06-11 08:19:35,Epheson Timotewos,1,"The worst mob app i have ever seen. Slow, uncomfortable and stupid. It is better to learn from the best app (tele birr). The released updates is even worst.",38,24.05.07,"The worst mob app i have ever seen. Slow, uncomfortable and stupid. It is better to learn from the best app (tele birr). The released updates is even worst.",29
Google Play,BOA,com.boa.boaMobileBanking,2024-05-01 07:56:28,Gedion Silass,1,Please focus on the functionality of the app instead of spending money on the advertisements.,0,,Please focus on the functionality of the app instead of spending money on the advertisements.,15
Google Play,BOA,com.boa.boaMobileBanking,2024-07-13 12:39:40,Eyob D.,1,"It's not functional at all. It keeps saying ""error"". Unable to activate.",1,24.07.04,"It's not functional at all. It keeps saying ""error"". Unable to activate.",12
Google Play,BOA,com.boa.boaMobileBanking,2024-09-14 15:09:31,Esubalew 7822,1,It's not working. It needs a big update. Can't you update the app quickly?,0,24.07.04,It's not working. It needs a big update. Can't you update the app quickly?,14
Google Play,BOA,com.boa.boaMobileBanking,2024-05-03 04:40:48,Halima Shemsedin,1,It keeps clashing down What a crass stupid app is this... You forced me to update after I transferred money and now I can't open it,2,24.04.26,It keeps clashing down What a crass stupid app is this... You forced me to update after I transferred money and now I can't open it,26
Google Play,BOA,com.boa.boaMobileBanking,2024-07-05 21:21:32,Muhammed Tilahun,1,It usually crashes and unable to process also it request to off the developer options,5,24.07.04,It usually crashes and unable to process also it request to off the developer options,15
Google Play,BOA,com.boa.boaMobileBanking,2024-11-04 11:45:20,Amanuel HabteMARIAM Asfaw,1,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",0,24.09.30,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",15
Google Play,BOA,com.boa.boaMobileBanking,2024-07-23 18:53:32,Selamawit Belete,1,Always slow and doesn't work on weekends if you are in a rush or a merchant this app is not for you,0,,Always slow and doesn't work on weekends if you are in a rush or a merchant this app is not for you,22
Google Play,BOA,com.boa.boaMobileBanking,2025-03-29 14:29:38,Nahom Tesfamikael,1,"It can't actively on initialization, it says incorrect OTP getting the exact OTP",4,25.03.07,"It can't actively on initialization, it says incorrect OTP getting the exact OTP",13
Google Play,BOA,com.boa.boaMobileBanking,2024-03-09 15:38:49,Meried TSB7,1,Always there a problem with this app it says check your connection while connected 😞,2,24.02.07,Always there a problem with this app it says check your connection while connected 😞,15
Google Play,BOA,com.boa.boaMobileBanking,2024-07-15 12:56:57,Amanuel Negash,1,The app is constantly crashing and freezing when to send to BOA customers' accounts.,1,24.07.04,The app is constantly crashing and freezing when to send to BOA customers' accounts.,14
Google Play,BOA,com.boa.boaMobileBanking,2024-05-09 01:27:11,Kirubel Ketema,1,UGH 🤮🤮🤮 they are super calculative when it CM 2 Mobile-banking or any online stuff. If ur degital!! better chose other bank.,1,24.05.07,UGH 🤮🤮🤮 they are super calculative when it CM 2 Mobile-banking or any online stuff. If ur degital!! better chose other bank.,22
Google Play,BOA,com.boa.boaMobileBanking,2024-02-03 11:30:56,nibret atnafu,5,"""The choice for all"" It is interesting app,The old one was time spent to open the app. I am with you BoA.",4,24.01.09,"""The choice for all"" It is interesting app,The old one was time spent to open the app. I am with you BoA.",22
Google Play,BOA,com.boa.boaMobileBanking,2025-04-23 14:16:20,Natina'el Taye,1,Bad app . it stuck when you open and noting WORKS.,2,25.03.07,Bad app . it stuck when you open and noting WORKS.,11
